First sequence, Second sequence, Identity Score 
CW_2Fl_stripped_,PB2H_1_stripped_,0.891857506361
CW_2Fl_stripped_,CW2H_2_stripped_,0.89058524173
CW_2Fl_stripped_,CW2H_1_stripped_,0.891857506361
CW_2Fl_stripped_,CW_G3_3_stripped_,0.893129770992
CW_2Fl_stripped_,FH2H_3_stripped_,0.893129770992
CW_2Fl_stripped_,CJr_G1_3_stripped_,0.894402035623
CW_2Fl_stripped_,Aa_G2_4_stripped_,0.896946564885
CW_2Fl_stripped_,CJr_G1_4_stripped_,0.893129770992
CW_2Fl_stripped_,PB_H1_1_stripped_,0.891857506361
CW_2Fl_stripped_,AJ298034_China_stripped_,0.889312977099
CW_2Fl_stripped_,AJ298036_Japan_stripped_,0.896946564885
CW_2Fl_stripped_,AJ298033_China_stripped_,0.884223918575
CW_2Fl_stripped_,AF511485_Taiwan_stripped_,0.884223918575
CW_2Fl_stripped_,KT372699_Taiwan_stripped_,0.884223918575
CW_2Fl_stripped_,KT026108_India_stripped_,0.882951653944
CW_2Fl_stripped_,FJ160764_India_stripped_,0.886768447837
CW_2Fl_stripped_,HQ207529_India_stripped_,0.886624203822
CW_2Fl_stripped_,KJ786965_India_stripped_,0.881679389313
CW_2Fl_stripped_,DMU08124_Florida_stripped_,0.876590330789
CW_2Fl_stripped_,LC114496_Japan_stripped_,0.87786259542
CW_2Fl_stripped_,DMU00122_Florida_stripped_,0.888040712468
CW_2Fl_stripped_,Aa_G1_1_stripped_,0.847328244275
CW_2Fl_stripped_,AF169832_Taiwan_stripped_,0.885496183206
CW_2Fl_stripped_,DQ925465_VietNam_stripped_,0.882951653944
CW_2Fl_stripped_,EF199550_China_stripped_,0.896946564885
CW_2Fl_stripped_,JN692173_China_stripped_,0.881679389313
CW_2Fl_stripped_,HQ207530_India_stripped_,0.879134860051
CW_2Fl_stripped_,AJ298035_Japan_stripped_,0.868956743003
CW_2Fl_stripped_,HQ207531_India_stripped_,0.881679389313
CW_2Fl_stripped_,DQ925464_VietNam_stripped_,0.870229007634
CW_2Fl_stripped_,DQ925466_VietNam_stripped_,0.858778625954
CW_2Fl_stripped_,AY994105_NewZeland_stripped_,0.852417302799
CW_2Fl_stripped_,AY994104_NewZeland_stripped_,0.837150127226
CW_2Fl_stripped_,JN692172_China_stripped_,0.819338422392
CW_2Fl_stripped_,LC114497_Japan_stripped_,0.819338422392
CW_2Fl_stripped_,LC114493_Japan_stripped_,0.819338422392
CW_2Fl_stripped_,LC114498_Japan_stripped_,0.819338422392
CW_2Fl_stripped_,LC114513_Japan_stripped_,0.819338422392
CW_2Fl_stripped_,LC114505_Japan_stripped_,0.818066157761
CW_2Fl_stripped_,LC114506_Japan_stripped_,0.821882951654
CW_2Fl_stripped_,AJ628756_China_stripped_,0.8125
CW_2Fl_stripped_,LC114495_Japan_stripped_,0.796437659033
CW_2Fl_stripped_,LC114510_Japan_stripped_,0.796437659033
CW_2Fl_stripped_,HQ207533_India_stripped_,0.788804071247
CW_2Fl_stripped_,HQ207540_India_stripped_,0.842911877395
CW_2Fl_stripped_,HQ207532_India_stripped_,0.821200510856
CW_2Fl_stripped_,HQ207534_India_stripped_,0.831417624521
CW_2Fl_stripped_,HQ207537_India_stripped_,0.809706257982
CW_2Fl_stripped_,HQ207536_India_stripped_,0.816091954023
CW_2Fl_stripped_,HQ207535_India_stripped_,0.809160305344
CW_2Fl_stripped_,HQ207538_India_stripped_,0.7969348659
CW_2Fl_stripped_,HQ207539_India_stripped_,0.789272030651
CW_2Fl_stripped_,HQ207542_India_stripped_,0.768152866242
CW_2Fl_stripped_,HQ207541_India_stripped_,0.733757961783
Aa_G1_3_stripped_,PB_G4_3_stripped_,0.988549618321
Aa_G1_3_stripped_,PB_G4_1_stripped_,0.98727735369
Aa_G1_3_stripped_,Aa_1_1_1_stripped_,0.988549618321
Aa_G1_3_stripped_,Aa_1_4_stripped_,0.989821882952
Aa_G1_3_stripped_,MM_1_5_stripped_,0.991094147583
Aa_G1_3_stripped_,El_G2_3_stripped_,0.992366412214
Aa_G1_3_stripped_,El_1_2_stripped_,0.993638676845
Aa_G1_3_stripped_,El_1_1_stripped_,0.993638676845
Aa_G1_3_stripped_,El_G2_2_stripped_,0.993638676845
Aa_G1_3_stripped_,PJ_4G_4_stripped_,0.993638676845
Aa_G1_3_stripped_,Aa_1_2_stripped_,0.937659033079
Aa_G1_3_stripped_,AF048981_Florida_stripped_,0.90203562341
Aa_G1_3_stripped_,CJr_G2_4_stripped_,0.898218829517
Aa_G1_3_stripped_,CJr_G2_3_stripped_,0.899491094148
Aa_G1_3_stripped_,PJ_G4_2_stripped_,0.898218829517
Aa_G1_3_stripped_,PJ_G4_1_stripped_,0.896946564885
Aa_G1_3_stripped_,Aa_1_1_stripped_,0.904580152672
Aa_G1_3_stripped_,CW_H4_2_stripped_,0.893129770992
Aa_G1_3_stripped_,PB_2G_3_stripped_,0.891857506361
Aa_G1_3_stripped_,CW_H4_3_stripped_,0.893129770992
Aa_G1_3_stripped_,PB_H4_2_stripped_,0.891857506361
Aa_G1_3_stripped_,PB2H_1_stripped_,0.891857506361
Aa_G1_3_stripped_,CW2H_2_stripped_,0.89058524173
Aa_G1_3_stripped_,CW2H_1_stripped_,0.891857506361
Aa_G1_3_stripped_,CW_G3_3_stripped_,0.893129770992
Aa_G1_3_stripped_,FH2H_3_stripped_,0.893129770992
Aa_G1_3_stripped_,CJr_G1_3_stripped_,0.894402035623
Aa_G1_3_stripped_,Aa_G2_4_stripped_,0.896946564885
Aa_G1_3_stripped_,CJr_G1_4_stripped_,0.893129770992
Aa_G1_3_stripped_,PB_H1_1_stripped_,0.891857506361
Aa_G1_3_stripped_,AJ298034_China_stripped_,0.889312977099
Aa_G1_3_stripped_,AJ298036_Japan_stripped_,0.896946564885
Aa_G1_3_stripped_,AJ298033_China_stripped_,0.884223918575
Aa_G1_3_stripped_,AF511485_Taiwan_stripped_,0.884223918575
Aa_G1_3_stripped_,KT372699_Taiwan_stripped_,0.884223918575
Aa_G1_3_stripped_,KT026108_India_stripped_,0.882951653944
Aa_G1_3_stripped_,FJ160764_India_stripped_,0.886768447837
Aa_G1_3_stripped_,HQ207529_India_stripped_,0.886624203822
Aa_G1_3_stripped_,KJ786965_India_stripped_,0.881679389313
Aa_G1_3_stripped_,DMU08124_Florida_stripped_,0.876590330789
Aa_G1_3_stripped_,LC114496_Japan_stripped_,0.87786259542
Aa_G1_3_stripped_,DMU00122_Florida_stripped_,0.888040712468
Aa_G1_3_stripped_,Aa_G1_1_stripped_,0.847328244275
Aa_G1_3_stripped_,AF169832_Taiwan_stripped_,0.885496183206
Aa_G1_3_stripped_,DQ925465_VietNam_stripped_,0.882951653944
Aa_G1_3_stripped_,EF199550_China_stripped_,0.896946564885
Aa_G1_3_stripped_,JN692173_China_stripped_,0.881679389313
Aa_G1_3_stripped_,HQ207530_India_stripped_,0.879134860051
Aa_G1_3_stripped_,AJ298035_Japan_stripped_,0.868956743003
Aa_G1_3_stripped_,HQ207531_India_stripped_,0.881679389313
Aa_G1_3_stripped_,DQ925464_VietNam_stripped_,0.870229007634
Aa_G1_3_stripped_,DQ925466_VietNam_stripped_,0.858778625954
Aa_G1_3_stripped_,AY994105_NewZeland_stripped_,0.852417302799
Aa_G1_3_stripped_,AY994104_NewZeland_stripped_,0.837150127226
Aa_G1_3_stripped_,JN692172_China_stripped_,0.819338422392
Aa_G1_3_stripped_,LC114497_Japan_stripped_,0.819338422392
Aa_G1_3_stripped_,LC114493_Japan_stripped_,0.819338422392
Aa_G1_3_stripped_,LC114498_Japan_stripped_,0.819338422392
Aa_G1_3_stripped_,LC114513_Japan_stripped_,0.819338422392
Aa_G1_3_stripped_,LC114505_Japan_stripped_,0.818066157761
Aa_G1_3_stripped_,LC114506_Japan_stripped_,0.821882951654
Aa_G1_3_stripped_,AJ628756_China_stripped_,0.8125
Aa_G1_3_stripped_,LC114495_Japan_stripped_,0.796437659033
Aa_G1_3_stripped_,LC114510_Japan_stripped_,0.796437659033
Aa_G1_3_stripped_,HQ207533_India_stripped_,0.788804071247
Aa_G1_3_stripped_,HQ207540_India_stripped_,0.842911877395
Aa_G1_3_stripped_,HQ207532_India_stripped_,0.821200510856
Aa_G1_3_stripped_,HQ207534_India_stripped_,0.831417624521
Aa_G1_3_stripped_,HQ207537_India_stripped_,0.809706257982
Aa_G1_3_stripped_,HQ207536_India_stripped_,0.816091954023
Aa_G1_3_stripped_,HQ207535_India_stripped_,0.809160305344
Aa_G1_3_stripped_,HQ207538_India_stripped_,0.7969348659
Aa_G1_3_stripped_,HQ207539_India_stripped_,0.789272030651
Aa_G1_3_stripped_,HQ207542_India_stripped_,0.768152866242
Aa_G1_3_stripped_,HQ207541_India_stripped_,0.733757961783
PB_G4_3_stripped_,PB_G4_1_stripped_,0.998727735369
PB_G4_3_stripped_,Aa_1_1_1_stripped_,0.984732824427
PB_G4_3_stripped_,Aa_1_4_stripped_,0.986005089059
PB_G4_3_stripped_,MM_1_5_stripped_,0.98727735369
PB_G4_3_stripped_,El_G2_3_stripped_,0.988549618321
PB_G4_3_stripped_,El_1_2_stripped_,0.989821882952
PB_G4_3_stripped_,El_1_1_stripped_,0.989821882952
PB_G4_3_stripped_,El_G2_2_stripped_,0.989821882952
PB_G4_3_stripped_,PJ_4G_4_stripped_,0.992366412214
PB_G4_3_stripped_,Aa_1_2_stripped_,0.949109414758
PB_G4_3_stripped_,AF048981_Florida_stripped_,0.913486005089
PB_G4_3_stripped_,CJr_G2_4_stripped_,0.907124681934
PB_G4_3_stripped_,CJr_G2_3_stripped_,0.908396946565
PB_G4_3_stripped_,PJ_G4_2_stripped_,0.907124681934
PB_G4_3_stripped_,PJ_G4_1_stripped_,0.905852417303
PB_G4_3_stripped_,Aa_1_1_stripped_,0.913486005089
PB_G4_3_stripped_,CW_H4_2_stripped_,0.899491094148
PB_G4_3_stripped_,PB_2G_3_stripped_,0.898218829517
PB_G4_3_stripped_,CW_H4_3_stripped_,0.899491094148
PB_G4_3_stripped_,PB_H4_2_stripped_,0.898218829517
PB_G4_3_stripped_,PB2H_1_stripped_,0.898218829517
PB_G4_3_stripped_,CW2H_2_stripped_,0.894402035623
PB_G4_3_stripped_,CW2H_1_stripped_,0.895674300254
PB_G4_3_stripped_,CW_G3_3_stripped_,0.896946564885
PB_G4_3_stripped_,FH2H_3_stripped_,0.896946564885
PB_G4_3_stripped_,CJr_G1_3_stripped_,0.896946564885
PB_G4_3_stripped_,Aa_G2_4_stripped_,0.899491094148
PB_G4_3_stripped_,CJr_G1_4_stripped_,0.895674300254
PB_G4_3_stripped_,PB_H1_1_stripped_,0.899491094148
PB_G4_3_stripped_,AJ298034_China_stripped_,0.895674300254
PB_G4_3_stripped_,AJ298036_Japan_stripped_,0.903307888041
PB_G4_3_stripped_,AJ298033_China_stripped_,0.89058524173
PB_G4_3_stripped_,AF511485_Taiwan_stripped_,0.89058524173
PB_G4_3_stripped_,KT372699_Taiwan_stripped_,0.89058524173
PB_G4_3_stripped_,KT026108_India_stripped_,0.891857506361
PB_G4_3_stripped_,FJ160764_India_stripped_,0.893129770992
PB_G4_3_stripped_,HQ207529_India_stripped_,0.894267515924
PB_G4_3_stripped_,KJ786965_India_stripped_,0.891857506361
PB_G4_3_stripped_,DMU08124_Florida_stripped_,0.880407124682
PB_G4_3_stripped_,LC114496_Japan_stripped_,0.882951653944
PB_G4_3_stripped_,DMU00122_Florida_stripped_,0.894402035623
PB_G4_3_stripped_,Aa_G1_1_stripped_,0.851145038168
PB_G4_3_stripped_,AF169832_Taiwan_stripped_,0.893129770992
PB_G4_3_stripped_,DQ925465_VietNam_stripped_,0.888040712468
PB_G4_3_stripped_,EF199550_China_stripped_,0.898218829517
PB_G4_3_stripped_,JN692173_China_stripped_,0.886768447837
PB_G4_3_stripped_,HQ207530_India_stripped_,0.888040712468
PB_G4_3_stripped_,AJ298035_Japan_stripped_,0.874045801527
PB_G4_3_stripped_,HQ207531_India_stripped_,0.888040712468
PB_G4_3_stripped_,DQ925464_VietNam_stripped_,0.875318066158
PB_G4_3_stripped_,DQ925466_VietNam_stripped_,0.865139949109
PB_G4_3_stripped_,AY994105_NewZeland_stripped_,0.856234096692
PB_G4_3_stripped_,AY994104_NewZeland_stripped_,0.844783715013
PB_G4_3_stripped_,JN692172_China_stripped_,0.825699745547
PB_G4_3_stripped_,LC114497_Japan_stripped_,0.825699745547
PB_G4_3_stripped_,LC114493_Japan_stripped_,0.825699745547
PB_G4_3_stripped_,LC114498_Japan_stripped_,0.824427480916
PB_G4_3_stripped_,LC114513_Japan_stripped_,0.823155216285
PB_G4_3_stripped_,LC114505_Japan_stripped_,0.823155216285
PB_G4_3_stripped_,LC114506_Japan_stripped_,0.823155216285
PB_G4_3_stripped_,AJ628756_China_stripped_,0.817602040816
PB_G4_3_stripped_,LC114495_Japan_stripped_,0.801526717557
PB_G4_3_stripped_,LC114510_Japan_stripped_,0.800254452926
PB_G4_3_stripped_,HQ207533_India_stripped_,0.797709923664
PB_G4_3_stripped_,HQ207540_India_stripped_,0.849297573436
PB_G4_3_stripped_,HQ207532_India_stripped_,0.827586206897
PB_G4_3_stripped_,HQ207534_India_stripped_,0.832694763729
PB_G4_3_stripped_,HQ207537_India_stripped_,0.813537675607
PB_G4_3_stripped_,HQ207536_India_stripped_,0.817369093231
PB_G4_3_stripped_,HQ207535_India_stripped_,0.811704834606
PB_G4_3_stripped_,HQ207538_India_stripped_,0.798212005109
PB_G4_3_stripped_,HQ207539_India_stripped_,0.793103448276
PB_G4_3_stripped_,HQ207542_India_stripped_,0.774522292994
PB_G4_3_stripped_,HQ207541_India_stripped_,0.735031847134
PB_G4_1_stripped_,Aa_1_1_1_stripped_,0.983460559796
PB_G4_1_stripped_,Aa_1_4_stripped_,0.984732824427
PB_G4_1_stripped_,MM_1_5_stripped_,0.986005089059
PB_G4_1_stripped_,El_G2_3_stripped_,0.98727735369
PB_G4_1_stripped_,El_1_2_stripped_,0.988549618321
PB_G4_1_stripped_,El_1_1_stripped_,0.988549618321
PB_G4_1_stripped_,El_G2_2_stripped_,0.988549618321
PB_G4_1_stripped_,PJ_4G_4_stripped_,0.991094147583
PB_G4_1_stripped_,Aa_1_2_stripped_,0.947837150127
PB_G4_1_stripped_,AF048981_Florida_stripped_,0.912213740458
PB_G4_1_stripped_,CJr_G2_4_stripped_,0.905852417303
PB_G4_1_stripped_,CJr_G2_3_stripped_,0.907124681934
PB_G4_1_stripped_,PJ_G4_2_stripped_,0.905852417303
PB_G4_1_stripped_,PJ_G4_1_stripped_,0.904580152672
PB_G4_1_stripped_,Aa_1_1_stripped_,0.912213740458
PB_G4_1_stripped_,CW_H4_2_stripped_,0.898218829517
PB_G4_1_stripped_,PB_2G_3_stripped_,0.896946564885
PB_G4_1_stripped_,CW_H4_3_stripped_,0.898218829517
PB_G4_1_stripped_,PB_H4_2_stripped_,0.896946564885
PB_G4_1_stripped_,PB2H_1_stripped_,0.896946564885
PB_G4_1_stripped_,CW2H_2_stripped_,0.893129770992
PB_G4_1_stripped_,CW2H_1_stripped_,0.894402035623
PB_G4_1_stripped_,CW_G3_3_stripped_,0.895674300254
PB_G4_1_stripped_,FH2H_3_stripped_,0.895674300254
PB_G4_1_stripped_,CJr_G1_3_stripped_,0.895674300254
PB_G4_1_stripped_,Aa_G2_4_stripped_,0.898218829517
PB_G4_1_stripped_,CJr_G1_4_stripped_,0.894402035623
PB_G4_1_stripped_,PB_H1_1_stripped_,0.898218829517
PB_G4_1_stripped_,AJ298034_China_stripped_,0.894402035623
PB_G4_1_stripped_,AJ298036_Japan_stripped_,0.90203562341
PB_G4_1_stripped_,AJ298033_China_stripped_,0.889312977099
PB_G4_1_stripped_,AF511485_Taiwan_stripped_,0.889312977099
PB_G4_1_stripped_,KT372699_Taiwan_stripped_,0.889312977099
PB_G4_1_stripped_,KT026108_India_stripped_,0.89058524173
PB_G4_1_stripped_,FJ160764_India_stripped_,0.891857506361
PB_G4_1_stripped_,HQ207529_India_stripped_,0.892993630573
PB_G4_1_stripped_,KJ786965_India_stripped_,0.89058524173
PB_G4_1_stripped_,DMU08124_Florida_stripped_,0.879134860051
PB_G4_1_stripped_,LC114496_Japan_stripped_,0.881679389313
PB_G4_1_stripped_,DMU00122_Florida_stripped_,0.893129770992
PB_G4_1_stripped_,Aa_G1_1_stripped_,0.849872773537
PB_G4_1_stripped_,AF169832_Taiwan_stripped_,0.891857506361
PB_G4_1_stripped_,DQ925465_VietNam_stripped_,0.886768447837
PB_G4_1_stripped_,EF199550_China_stripped_,0.896946564885
PB_G4_1_stripped_,JN692173_China_stripped_,0.885496183206
PB_G4_1_stripped_,HQ207530_India_stripped_,0.886768447837
PB_G4_1_stripped_,AJ298035_Japan_stripped_,0.872773536896
PB_G4_1_stripped_,HQ207531_India_stripped_,0.886768447837
PB_G4_1_stripped_,DQ925464_VietNam_stripped_,0.874045801527
PB_G4_1_stripped_,DQ925466_VietNam_stripped_,0.863867684478
PB_G4_1_stripped_,AY994105_NewZeland_stripped_,0.854961832061
PB_G4_1_stripped_,AY994104_NewZeland_stripped_,0.843511450382
PB_G4_1_stripped_,JN692172_China_stripped_,0.824427480916
PB_G4_1_stripped_,LC114497_Japan_stripped_,0.824427480916
PB_G4_1_stripped_,LC114493_Japan_stripped_,0.824427480916
PB_G4_1_stripped_,LC114498_Japan_stripped_,0.823155216285
PB_G4_1_stripped_,LC114513_Japan_stripped_,0.821882951654
PB_G4_1_stripped_,LC114505_Japan_stripped_,0.821882951654
PB_G4_1_stripped_,LC114506_Japan_stripped_,0.821882951654
PB_G4_1_stripped_,AJ628756_China_stripped_,0.816326530612
PB_G4_1_stripped_,LC114495_Japan_stripped_,0.800254452926
PB_G4_1_stripped_,LC114510_Japan_stripped_,0.798982188295
PB_G4_1_stripped_,HQ207533_India_stripped_,0.796437659033
PB_G4_1_stripped_,HQ207540_India_stripped_,0.848020434227
PB_G4_1_stripped_,HQ207532_India_stripped_,0.826309067688
PB_G4_1_stripped_,HQ207534_India_stripped_,0.831417624521
PB_G4_1_stripped_,HQ207537_India_stripped_,0.812260536398
PB_G4_1_stripped_,HQ207536_India_stripped_,0.818646232439
PB_G4_1_stripped_,HQ207535_India_stripped_,0.810432569975
PB_G4_1_stripped_,HQ207538_India_stripped_,0.7969348659
PB_G4_1_stripped_,HQ207539_India_stripped_,0.791826309068
PB_G4_1_stripped_,HQ207542_India_stripped_,0.773248407643
PB_G4_1_stripped_,HQ207541_India_stripped_,0.735031847134
Aa_1_1_1_stripped_,Aa_1_4_stripped_,0.998727735369
Aa_1_1_1_stripped_,MM_1_5_stripped_,0.98727735369
Aa_1_1_1_stripped_,El_G2_3_stripped_,0.988549618321
Aa_1_1_1_stripped_,El_1_2_stripped_,0.989821882952
Aa_1_1_1_stripped_,El_1_1_stripped_,0.989821882952
Aa_1_1_1_stripped_,El_G2_2_stripped_,0.989821882952
Aa_1_1_1_stripped_,PJ_4G_4_stripped_,0.989821882952
Aa_1_1_1_stripped_,Aa_1_2_stripped_,0.933842239186
Aa_1_1_1_stripped_,AF048981_Florida_stripped_,0.898218829517
Aa_1_1_1_stripped_,CJr_G2_4_stripped_,0.894402035623
Aa_1_1_1_stripped_,CJr_G2_3_stripped_,0.895674300254
Aa_1_1_1_stripped_,PJ_G4_2_stripped_,0.894402035623
Aa_1_1_1_stripped_,PJ_G4_1_stripped_,0.893129770992
Aa_1_1_1_stripped_,Aa_1_1_stripped_,0.900763358779
Aa_1_1_1_stripped_,CW_H4_2_stripped_,0.886768447837
Aa_1_1_1_stripped_,PB_2G_3_stripped_,0.885496183206
Aa_1_1_1_stripped_,CW_H4_3_stripped_,0.886768447837
Aa_1_1_1_stripped_,PB_H4_2_stripped_,0.888040712468
Aa_1_1_1_stripped_,PB2H_1_stripped_,0.885496183206
Aa_1_1_1_stripped_,CW2H_2_stripped_,0.884223918575
Aa_1_1_1_stripped_,CW2H_1_stripped_,0.885496183206
Aa_1_1_1_stripped_,CW_G3_3_stripped_,0.886768447837
Aa_1_1_1_stripped_,FH2H_3_stripped_,0.886768447837
Aa_1_1_1_stripped_,CJr_G1_3_stripped_,0.891857506361
Aa_1_1_1_stripped_,Aa_G2_4_stripped_,0.894402035623
Aa_1_1_1_stripped_,CJr_G1_4_stripped_,0.89058524173
Aa_1_1_1_stripped_,PB_H1_1_stripped_,0.885496183206
Aa_1_1_1_stripped_,AJ298034_China_stripped_,0.884223918575
Aa_1_1_1_stripped_,AJ298036_Japan_stripped_,0.894402035623
Aa_1_1_1_stripped_,AJ298033_China_stripped_,0.879134860051
Aa_1_1_1_stripped_,AF511485_Taiwan_stripped_,0.87786259542
Aa_1_1_1_stripped_,KT372699_Taiwan_stripped_,0.87786259542
Aa_1_1_1_stripped_,KT026108_India_stripped_,0.879134860051
Aa_1_1_1_stripped_,FJ160764_India_stripped_,0.881679389313
Aa_1_1_1_stripped_,HQ207529_India_stripped_,0.882802547771
Aa_1_1_1_stripped_,KJ786965_India_stripped_,0.87786259542
Aa_1_1_1_stripped_,DMU08124_Florida_stripped_,0.872773536896
Aa_1_1_1_stripped_,LC114496_Japan_stripped_,0.874045801527
Aa_1_1_1_stripped_,DMU00122_Florida_stripped_,0.881679389313
Aa_1_1_1_stripped_,Aa_G1_1_stripped_,0.844783715013
Aa_1_1_1_stripped_,AF169832_Taiwan_stripped_,0.881679389313
Aa_1_1_1_stripped_,DQ925465_VietNam_stripped_,0.87786259542
Aa_1_1_1_stripped_,EF199550_China_stripped_,0.893129770992
Aa_1_1_1_stripped_,JN692173_China_stripped_,0.876590330789
Aa_1_1_1_stripped_,HQ207530_India_stripped_,0.875318066158
Aa_1_1_1_stripped_,AJ298035_Japan_stripped_,0.865139949109
Aa_1_1_1_stripped_,HQ207531_India_stripped_,0.880407124682
Aa_1_1_1_stripped_,DQ925464_VietNam_stripped_,0.867684478372
Aa_1_1_1_stripped_,DQ925466_VietNam_stripped_,0.856234096692
Aa_1_1_1_stripped_,AY994105_NewZeland_stripped_,0.849872773537
Aa_1_1_1_stripped_,AY994104_NewZeland_stripped_,0.835877862595
Aa_1_1_1_stripped_,JN692172_China_stripped_,0.820610687023
Aa_1_1_1_stripped_,LC114497_Japan_stripped_,0.820610687023
Aa_1_1_1_stripped_,LC114493_Japan_stripped_,0.820610687023
Aa_1_1_1_stripped_,LC114498_Japan_stripped_,0.819338422392
Aa_1_1_1_stripped_,LC114513_Japan_stripped_,0.820610687023
Aa_1_1_1_stripped_,LC114505_Japan_stripped_,0.81679389313
Aa_1_1_1_stripped_,LC114506_Japan_stripped_,0.81679389313
Aa_1_1_1_stripped_,AJ628756_China_stripped_,0.811224489796
Aa_1_1_1_stripped_,LC114495_Japan_stripped_,0.800254452926
Aa_1_1_1_stripped_,LC114510_Japan_stripped_,0.800254452926
Aa_1_1_1_stripped_,HQ207533_India_stripped_,0.788804071247
Aa_1_1_1_stripped_,HQ207540_India_stripped_,0.842911877395
Aa_1_1_1_stripped_,HQ207532_India_stripped_,0.818646232439
Aa_1_1_1_stripped_,HQ207534_India_stripped_,0.828863346105
Aa_1_1_1_stripped_,HQ207537_India_stripped_,0.807151979566
Aa_1_1_1_stripped_,HQ207536_India_stripped_,0.809706257982
Aa_1_1_1_stripped_,HQ207535_India_stripped_,0.809160305344
Aa_1_1_1_stripped_,HQ207538_India_stripped_,0.795657726692
Aa_1_1_1_stripped_,HQ207539_India_stripped_,0.786717752235
Aa_1_1_1_stripped_,HQ207542_India_stripped_,0.765605095541
Aa_1_1_1_stripped_,HQ207541_India_stripped_,0.735031847134
Aa_1_4_stripped_,MM_1_5_stripped_,0.988549618321
Aa_1_4_stripped_,El_G2_3_stripped_,0.989821882952
Aa_1_4_stripped_,El_1_2_stripped_,0.991094147583
Aa_1_4_stripped_,El_1_1_stripped_,0.991094147583
Aa_1_4_stripped_,El_G2_2_stripped_,0.991094147583
Aa_1_4_stripped_,PJ_4G_4_stripped_,0.991094147583
Aa_1_4_stripped_,Aa_1_2_stripped_,0.935114503817
Aa_1_4_stripped_,AF048981_Florida_stripped_,0.899491094148
Aa_1_4_stripped_,CJr_G2_4_stripped_,0.895674300254
Aa_1_4_stripped_,CJr_G2_3_stripped_,0.896946564885
Aa_1_4_stripped_,PJ_G4_2_stripped_,0.895674300254
Aa_1_4_stripped_,PJ_G4_1_stripped_,0.894402035623
Aa_1_4_stripped_,Aa_1_1_stripped_,0.90203562341
Aa_1_4_stripped_,CW_H4_2_stripped_,0.888040712468
Aa_1_4_stripped_,PB_2G_3_stripped_,0.886768447837
Aa_1_4_stripped_,CW_H4_3_stripped_,0.888040712468
Aa_1_4_stripped_,PB_H4_2_stripped_,0.889312977099
Aa_1_4_stripped_,PB2H_1_stripped_,0.886768447837
Aa_1_4_stripped_,CW2H_2_stripped_,0.885496183206
Aa_1_4_stripped_,CW2H_1_stripped_,0.886768447837
Aa_1_4_stripped_,CW_G3_3_stripped_,0.888040712468
Aa_1_4_stripped_,FH2H_3_stripped_,0.888040712468
Aa_1_4_stripped_,CJr_G1_3_stripped_,0.893129770992
Aa_1_4_stripped_,Aa_G2_4_stripped_,0.895674300254
Aa_1_4_stripped_,CJr_G1_4_stripped_,0.891857506361
Aa_1_4_stripped_,PB_H1_1_stripped_,0.886768447837
Aa_1_4_stripped_,AJ298034_China_stripped_,0.885496183206
Aa_1_4_stripped_,AJ298036_Japan_stripped_,0.895674300254
Aa_1_4_stripped_,AJ298033_China_stripped_,0.880407124682
Aa_1_4_stripped_,AF511485_Taiwan_stripped_,0.879134860051
Aa_1_4_stripped_,KT372699_Taiwan_stripped_,0.879134860051
Aa_1_4_stripped_,KT026108_India_stripped_,0.880407124682
Aa_1_4_stripped_,FJ160764_India_stripped_,0.882951653944
Aa_1_4_stripped_,HQ207529_India_stripped_,0.884076433121
Aa_1_4_stripped_,KJ786965_India_stripped_,0.879134860051
Aa_1_4_stripped_,DMU08124_Florida_stripped_,0.874045801527
Aa_1_4_stripped_,LC114496_Japan_stripped_,0.875318066158
Aa_1_4_stripped_,DMU00122_Florida_stripped_,0.882951653944
Aa_1_4_stripped_,Aa_G1_1_stripped_,0.846055979644
Aa_1_4_stripped_,AF169832_Taiwan_stripped_,0.882951653944
Aa_1_4_stripped_,DQ925465_VietNam_stripped_,0.879134860051
Aa_1_4_stripped_,EF199550_China_stripped_,0.891857506361
Aa_1_4_stripped_,JN692173_China_stripped_,0.875318066158
Aa_1_4_stripped_,HQ207530_India_stripped_,0.876590330789
Aa_1_4_stripped_,AJ298035_Japan_stripped_,0.863867684478
Aa_1_4_stripped_,HQ207531_India_stripped_,0.881679389313
Aa_1_4_stripped_,DQ925464_VietNam_stripped_,0.86641221374
Aa_1_4_stripped_,DQ925466_VietNam_stripped_,0.856234096692
Aa_1_4_stripped_,AY994105_NewZeland_stripped_,0.848600508906
Aa_1_4_stripped_,AY994104_NewZeland_stripped_,0.834605597964
Aa_1_4_stripped_,JN692172_China_stripped_,0.821882951654
Aa_1_4_stripped_,LC114497_Japan_stripped_,0.821882951654
Aa_1_4_stripped_,LC114493_Japan_stripped_,0.821882951654
Aa_1_4_stripped_,LC114498_Japan_stripped_,0.820610687023
Aa_1_4_stripped_,LC114513_Japan_stripped_,0.821882951654
Aa_1_4_stripped_,LC114505_Japan_stripped_,0.81679389313
Aa_1_4_stripped_,LC114506_Japan_stripped_,0.818066157761
Aa_1_4_stripped_,AJ628756_China_stripped_,0.809948979592
Aa_1_4_stripped_,LC114495_Japan_stripped_,0.801526717557
Aa_1_4_stripped_,LC114510_Japan_stripped_,0.801526717557
Aa_1_4_stripped_,HQ207533_India_stripped_,0.790076335878
Aa_1_4_stripped_,HQ207540_India_stripped_,0.844189016603
