First sequence, Second sequence, Identity Score 
LC114513/Japan,FC_G4B_3/Florida,0.639219934995
LC114513/Japan,FH_2G_4/Florida,0.635281385281
LC114513/Japan,RF_160_1/Florida,0.636363636364
LC114513/Japan,Aa_14_4/Florida,0.635281385281
LC114513/Japan,FC_G1B_1/Florida,0.633116883117
LC114513/Japan,FC_G1B_2/Florida,0.635281385281
LC114513/Japan,CW_G5_2/Florida,0.63961038961
LC114513/Japan,CW_G66_3/Florida,0.63961038961
LC114513/Japan,FC_G4B_2/Florida,0.63961038961
LC114513/Japan,CW_G66_4/Florida,0.641530054645
LC114513/Japan,PB_H3_5/Florida,0.634199134199
LC114513/Japan,CW_2G_2/Florida,0.633116883117
LC114513/Japan,CW_H2_5/Florida,0.632034632035
AY994105/NewZealand,AY994104/NewZealand,0.866471734893
AY994105/NewZealand,DQ925466/VietNam,0.833926453144
AY994105/NewZealand,HQ207541/India,0.710895361381
AY994105/NewZealand,HQ207530/India,0.832793959008
AY994105/NewZealand,HQ207531/India,0.837662337662
AY994105/NewZealand,CW_G4_1/Florida,0.647058823529
AY994105/NewZealand,WX_Fl1/Florida,0.656346749226
AY994105/NewZealand,PJ_G2_2/Florida,0.649122807018
AY994105/NewZealand,FC_3B_1/Florida,0.644994840041
AY994105/NewZealand,MM_G2-1/Florida,0.644994840041
AY994105/NewZealand,MM_1_5/Florida,0.643962848297
AY994105/NewZealand,El_G2_3/Florida,0.644994840041
AY994105/NewZealand,El_1_2/Florida,0.646026831785
AY994105/NewZealand,El_1_1/Florida,0.646026831785
AY994105/NewZealand,El_G2_2/Florida,0.646026831785
AY994105/NewZealand,FH_G2_5/Florida,0.644994840041
AY994105/NewZealand,FH_2G_3/Florida,0.644994840041
AY994105/NewZealand,PJ_4G_4/Florida,0.651851851852
AY994105/NewZealand,Aa_1_4/Florida,0.643962848297
AY994105/NewZealand,Aa_1_1/Florida,0.643962848297
AY994105/NewZealand,Aa_2_1/Florida,0.646026831785
AY994105/NewZealand,CW_2/Florida,0.646026831785
AY994105/NewZealand,Aa_G1_3/Florida,0.646026831785
AY994105/NewZealand,PB_G4_3/Florida,0.647058823529
AY994105/NewZealand,PB_G4_1/Florida,0.647058823529
AY994105/NewZealand,FC_4B_1/Florida,0.656346749226
AY994105/NewZealand,CW_G_4_4/Florida,0.651186790506
AY994105/NewZealand,CW_G5_5/Florida,0.649122807018
AY994105/NewZealand,KJ786965/India,0.826321467098
AY994105/NewZealand,AF169832/Taiwan,0.815384615385
AY994105/NewZealand,KT026108/India,0.844660194175
AY994105/NewZealand,LC114514/Japan,0.844155844156
AY994105/NewZealand,LC114500/Japan,0.825555555556
AY994105/NewZealand,LC114507/Japan,0.827702702703
AY994105/NewZealand,AJ298036/Japan,0.833872707659
AY994105/NewZealand,DQ925465/VietNam,0.82740021575
AY994105/NewZealand,LC114502/Japan,0.837807606264
AY994105/NewZealand,LC114499/Japan,0.833333333333
AY994105/NewZealand,LC114494/Japan,0.833333333333
AY994105/NewZealand,LC114509/Japan,0.833872707659
AY994105/NewZealand,LC114508/Japan,0.826321467098
AY994105/NewZealand,Aa_2/Florida,0.646103896104
AY994105/NewZealand,Aa_1/Florida,0.646103896104
AY994105/NewZealand,CJr_G2_4/Florida,0.645021645022
AY994105/NewZealand,CJr_G2_3/Florida,0.646103896104
AY994105/NewZealand,AF048981/Florida,0.828478964401
AY994105/NewZealand,PJ_G4_2/Florida,0.649350649351
AY994105/NewZealand,PJ_G4_1/Florida,0.648268398268
AY994105/NewZealand,AJ298035/Japan,0.849946409432
AY994105/NewZealand,LC114496/Japan,0.828798185941
AY994105/NewZealand,JN692173/China,0.816872427984
AY994105/NewZealand,EF199550/China,0.814358974359
AY994105/NewZealand,DMU08124/Florida,0.838709677419
AY994105/NewZealand,LC114512/Japan,0.837108953614
AY994105/NewZealand,AF511485/Taiwan,0.829581993569
AY994105/NewZealand,KT372699/Taiwan,0.835483870968
AY994105/NewZealand,CJr_G1_4/Florida,0.659115426106
AY994105/NewZealand,CJr_G1_3/Florida,0.661272923409
AY994105/NewZealand,Aa_G2_4/Florida,0.658036677454
AY994105/NewZealand,PB_H4_2/Florida,0.666666666667
AY994105/NewZealand,CW_2H_1/Florida,0.667745415318
AY994105/NewZealand,CW_2H_2/Florida,0.666666666667
AY994105/NewZealand,CW_G3_3/Florida,0.66882416397
AY994105/NewZealand,FH_2H_3/Florida,0.66882416397
AY994105/NewZealand,CW_H4_2/Florida,0.661272923409
AY994105/NewZealand,PB_2G_3/Florida,0.665587918015
AY994105/NewZealand,CW_H4_3/Florida,0.663430420712
AY994105/NewZealand,PB_2H_1/Florida,0.666666666667
AY994105/NewZealand,AJ298034/China,0.823655913978
AY994105/NewZealand,DMU00122/Florida,0.817435897436
AY994105/NewZealand,PB_H1_1/Florida,0.652076318743
AY994105/NewZealand,AJ298033/China,0.832258064516
AY994105/NewZealand,LC114515/Japan,0.832793959008
AY994105/NewZealand,LC114501/Japan,0.834951456311
AY994105/NewZealand,LC114511/Japan,0.832793959008
AY994105/NewZealand,HQ207529/India,0.82092772384
AY994105/NewZealand,FJ160764/India,0.826321467098
AY994105/NewZealand,Aa_G1_1/Florida,0.638157894737
AY994105/NewZealand,MM_G2_3/Florida,0.651465798046
AY994105/NewZealand,PB_G2_4/Florida,0.660888407367
AY994105/NewZealand,FH_G2_2/Florida,0.65367965368
AY994105/NewZealand,PB_G2_2/Florida,0.659090909091
AY994105/NewZealand,PB_G1_1/Florida,0.662337662338
AY994105/NewZealand,FC_G4B_3/Florida,0.664138678223
AY994105/NewZealand,FH_2G_4/Florida,0.660173160173
AY994105/NewZealand,RF_160_1/Florida,0.660173160173
AY994105/NewZealand,Aa_14_4/Florida,0.659090909091
AY994105/NewZealand,FC_G1B_1/Florida,0.661255411255
AY994105/NewZealand,FC_G1B_2/Florida,0.66341991342
AY994105/NewZealand,CW_G5_2/Florida,0.662337662338
AY994105/NewZealand,CW_G66_3/Florida,0.664502164502
AY994105/NewZealand,FC_G4B_2/Florida,0.664502164502
AY994105/NewZealand,CW_G66_4/Florida,0.664480874317
AY994105/NewZealand,PB_H3_5/Florida,0.65367965368
AY994105/NewZealand,CW_2G_2/Florida,0.654761904762
AY994105/NewZealand,CW_H2_5/Florida,0.65367965368
AY994104/NewZealand,DQ925466/VietNam,0.831553973903
AY994104/NewZealand,HQ207541/India,0.704422869471
AY994104/NewZealand,HQ207530/India,0.811218985976
AY994104/NewZealand,HQ207531/India,0.824675324675
AY994104/NewZealand,CW_G4_1/Florida,0.639834881321
AY994104/NewZealand,WX_Fl1/Florida,0.650154798762
AY994104/NewZealand,PJ_G2_2/Florida,0.640866873065
AY994104/NewZealand,FC_3B_1/Florida,0.634674922601
AY994104/NewZealand,MM_G2-1/Florida,0.634674922601
AY994104/NewZealand,MM_1_5/Florida,0.632610939112
AY994104/NewZealand,El_G2_3/Florida,0.633642930857
AY994104/NewZealand,El_1_2/Florida,0.634674922601
AY994104/NewZealand,El_1_1/Florida,0.634674922601
AY994104/NewZealand,El_G2_2/Florida,0.634674922601
AY994104/NewZealand,FH_G2_5/Florida,0.637770897833
AY994104/NewZealand,FH_2G_3/Florida,0.631578947368
AY994104/NewZealand,PJ_4G_4/Florida,0.640211640212
AY994104/NewZealand,Aa_1_4/Florida,0.632610939112
AY994104/NewZealand,Aa_1_1/Florida,0.632610939112
AY994104/NewZealand,Aa_2_1/Florida,0.633642930857
AY994104/NewZealand,CW_2/Florida,0.633642930857
AY994104/NewZealand,Aa_G1_3/Florida,0.633642930857
AY994104/NewZealand,PB_G4_3/Florida,0.634674922601
AY994104/NewZealand,PB_G4_1/Florida,0.634674922601
AY994104/NewZealand,FC_4B_1/Florida,0.648090815273
AY994104/NewZealand,CW_G_4_4/Florida,0.649122807018
AY994104/NewZealand,CW_G5_5/Florida,0.647058823529
AY994104/NewZealand,KJ786965/India,0.829557713053
AY994104/NewZealand,AF169832/Taiwan,0.812307692308
AY994104/NewZealand,KT026108/India,0.825242718447
AY994104/NewZealand,LC114514/Japan,0.822510822511
AY994104/NewZealand,LC114500/Japan,0.813333333333
AY994104/NewZealand,LC114507/Japan,0.834459459459
AY994104/NewZealand,AJ298036/Japan,0.823085221143
AY994104/NewZealand,DQ925465/VietNam,0.823085221143
AY994104/NewZealand,LC114502/Japan,0.832214765101
AY994104/NewZealand,LC114499/Japan,0.822147651007
AY994104/NewZealand,LC114494/Japan,0.826530612245
AY994104/NewZealand,LC114509/Japan,0.812297734628
AY994104/NewZealand,LC114508/Japan,0.809061488673
AY994104/NewZealand,Aa_2/Florida,0.634199134199
AY994104/NewZealand,Aa_1/Florida,0.636363636364
AY994104/NewZealand,CJr_G2_4/Florida,0.638528138528
AY994104/NewZealand,CJr_G2_3/Florida,0.63961038961
AY994104/NewZealand,AF048981/Florida,0.812297734628
AY994104/NewZealand,PJ_G4_2/Florida,0.641774891775
AY994104/NewZealand,PJ_G4_1/Florida,0.640692640693
AY994104/NewZealand,AJ298035/Japan,0.843515541265
AY994104/NewZealand,LC114496/Japan,0.824263038549
AY994104/NewZealand,JN692173/China,0.816872427984
AY994104/NewZealand,EF199550/China,0.812307692308
AY994104/NewZealand,DMU08124/Florida,0.823655913978
AY994104/NewZealand,LC114512/Japan,0.822006472492
AY994104/NewZealand,AF511485/Taiwan,0.823151125402
AY994104/NewZealand,KT372699/Taiwan,0.825806451613
AY994104/NewZealand,CJr_G1_4/Florida,0.644012944984
AY994104/NewZealand,CJr_G1_3/Florida,0.644012944984
AY994104/NewZealand,Aa_G2_4/Florida,0.646170442287
AY994104/NewZealand,PB_H4_2/Florida,0.646170442287
AY994104/NewZealand,CW_2H_1/Florida,0.647249190939
AY994104/NewZealand,CW_2H_2/Florida,0.647249190939
AY994104/NewZealand,CW_G3_3/Florida,0.649406688242
AY994104/NewZealand,FH_2H_3/Florida,0.649406688242
AY994104/NewZealand,CW_H4_2/Florida,0.645091693635
AY994104/NewZealand,PB_2G_3/Florida,0.647249190939
AY994104/NewZealand,CW_H4_3/Florida,0.646170442287
AY994104/NewZealand,PB_2H_1/Florida,0.64832793959
AY994104/NewZealand,AJ298034/China,0.818279569892
AY994104/NewZealand,DMU00122/Florida,0.804102564103
AY994104/NewZealand,PB_H1_1/Florida,0.658810325477
AY994104/NewZealand,AJ298033/China,0.81935483871
AY994104/NewZealand,LC114515/Japan,0.82092772384
AY994104/NewZealand,LC114501/Japan,0.815533980583
AY994104/NewZealand,LC114511/Japan,0.824163969795
AY994104/NewZealand,HQ207529/India,0.811218985976
AY994104/NewZealand,FJ160764/India,0.826321467098
AY994104/NewZealand,Aa_G1_1/Florida,0.623903508772
AY994104/NewZealand,MM_G2_3/Florida,0.637350705755
AY994104/NewZealand,PB_G2_4/Florida,0.652221018418
AY994104/NewZealand,FH_G2_2/Florida,0.648268398268
AY994104/NewZealand,PB_G2_2/Florida,0.642857142857
AY994104/NewZealand,PB_G1_1/Florida,0.650432900433
AY994104/NewZealand,FC_G4B_3/Florida,0.654387865655
AY994104/NewZealand,FH_2G_4/Florida,0.65367965368
AY994104/NewZealand,RF_160_1/Florida,0.649350649351
AY994104/NewZealand,Aa_14_4/Florida,0.650432900433
AY994104/NewZealand,FC_G1B_1/Florida,0.651515151515
AY994104/NewZealand,FC_G1B_2/Florida,0.65367965368
AY994104/NewZealand,CW_G5_2/Florida,0.652597402597
AY994104/NewZealand,CW_G66_3/Florida,0.654761904762
AY994104/NewZealand,FC_G4B_2/Florida,0.654761904762
AY994104/NewZealand,CW_G66_4/Florida,0.654644808743
AY994104/NewZealand,PB_H3_5/Florida,0.643939393939
AY994104/NewZealand,CW_2G_2/Florida,0.646103896104
AY994104/NewZealand,CW_H2_5/Florida,0.646103896104
DQ925466/VietNam,HQ207541/India,0.701067615658
DQ925466/VietNam,HQ207530/India,0.837485172005
DQ925466/VietNam,HQ207531/India,0.84880952381
DQ925466/VietNam,CW_G4_1/Florida,0.664285714286
DQ925466/VietNam,WX_Fl1/Florida,0.667857142857
DQ925466/VietNam,PJ_G2_2/Florida,0.664285714286
DQ925466/VietNam,FC_3B_1/Florida,0.664285714286
DQ925466/VietNam,MM_G2-1/Florida,0.664285714286
DQ925466/VietNam,MM_1_5/Florida,0.661904761905
DQ925466/VietNam,El_G2_3/Florida,0.663095238095
DQ925466/VietNam,El_1_2/Florida,0.664285714286
DQ925466/VietNam,El_1_1/Florida,0.664285714286
DQ925466/VietNam,El_G2_2/Florida,0.664285714286
DQ925466/VietNam,FH_G2_5/Florida,0.663095238095
DQ925466/VietNam,FH_2G_3/Florida,0.664285714286
DQ925466/VietNam,PJ_4G_4/Florida,0.67619047619
DQ925466/VietNam,Aa_1_4/Florida,0.663095238095
DQ925466/VietNam,Aa_1_1/Florida,0.663095238095
DQ925466/VietNam,Aa_2_1/Florida,0.664285714286
DQ925466/VietNam,CW_2/Florida,0.664285714286
DQ925466/VietNam,Aa_G1_3/Florida,0.664285714286
DQ925466/VietNam,PB_G4_3/Florida,0.667857142857
DQ925466/VietNam,PB_G4_1/Florida,0.667857142857
DQ925466/VietNam,FC_4B_1/Florida,0.667857142857
DQ925466/VietNam,CW_G_4_4/Florida,0.669047619048
DQ925466/VietNam,CW_G5_5/Florida,0.665476190476
DQ925466/VietNam,KJ786965/India,0.846975088968
DQ925466/VietNam,AF169832/Taiwan,0.839857651246
DQ925466/VietNam,KT026108/India,0.850533807829
DQ925466/VietNam,LC114514/Japan,0.841666666667
DQ925466/VietNam,LC114500/Japan,0.828571428571
DQ925466/VietNam,LC114507/Japan,0.835714285714
DQ925466/VietNam,AJ298036/Japan,0.848161328588
DQ925466/VietNam,DQ925465/VietNam,0.832740213523
DQ925466/VietNam,LC114502/Japan,0.844047619048
DQ925466/VietNam,LC114499/Japan,0.840476190476
DQ925466/VietNam,LC114494/Japan,0.842857142857
DQ925466/VietNam,LC114509/Japan,0.841666666667
DQ925466/VietNam,LC114508/Japan,0.839285714286
DQ925466/VietNam,Aa_2/Florida,0.655952380952
DQ925466/VietNam,Aa_1/Florida,0.667857142857
DQ925466/VietNam,CJr_G2_4/Florida,0.661904761905
DQ925466/VietNam,CJr_G2_3/Florida,0.663095238095
DQ925466/VietNam,AF048981/Florida,0.850533807829
DQ925466/VietNam,PJ_G4_2/Florida,0.666666666667
DQ925466/VietNam,PJ_G4_1/Florida,0.665476190476
DQ925466/VietNam,AJ298035/Japan,0.838671411625
DQ925466/VietNam,LC114496/Japan,0.837485172005
DQ925466/VietNam,JN692173/China,0.857142857143
DQ925466/VietNam,EF199550/China,0.848161328588
DQ925466/VietNam,DMU08124/Florida,0.842230130486
DQ925466/VietNam,LC114512/Japan,0.833333333333
DQ925466/VietNam,AF511485/Taiwan,0.835112692764
DQ925466/VietNam,KT372699/Taiwan,0.835112692764
DQ925466/VietNam,CJr_G1_4/Florida,0.654761904762
DQ925466/VietNam,CJr_G1_3/Florida,0.654761904762
DQ925466/VietNam,Aa_G2_4/Florida,0.657142857143
DQ925466/VietNam,PB_H4_2/Florida,0.659523809524
DQ925466/VietNam,CW_2H_1/Florida,0.655952380952
DQ925466/VietNam,CW_2H_2/Florida,0.653571428571
DQ925466/VietNam,CW_G3_3/Florida,0.655952380952
DQ925466/VietNam,FH_2H_3/Florida,0.655952380952
DQ925466/VietNam,CW_H4_2/Florida,0.657142857143
DQ925466/VietNam,PB_2G_3/Florida,0.659523809524
DQ925466/VietNam,CW_H4_3/Florida,0.658333333333
DQ925466/VietNam,PB_2H_1/Florida,0.659523809524
DQ925466/VietNam,AJ298034/China,0.832740213523
DQ925466/VietNam,DMU00122/Florida,0.837485172005
DQ925466/VietNam,PB_H1_1/Florida,0.655952380952
DQ925466/VietNam,AJ298033/China,0.85290628707
DQ925466/VietNam,LC114515/Japan,0.839285714286
DQ925466/VietNam,LC114501/Japan,0.839285714286
DQ925466/VietNam,LC114511/Japan,0.845238095238
DQ925466/VietNam,HQ207529/India,0.850533807829
DQ925466/VietNam,FJ160764/India,0.850533807829
DQ925466/VietNam,Aa_G1_1/Florida,0.631642512077
DQ925466/VietNam,MM_G2_3/Florida,0.657142857143
DQ925466/VietNam,PB_G2_4/Florida,0.653571428571
DQ925466/VietNam,FH_G2_2/Florida,0.658333333333
DQ925466/VietNam,PB_G2_2/Florida,0.659523809524
DQ925466/VietNam,PB_G1_1/Florida,0.663095238095
DQ925466/VietNam,FC_G4B_3/Florida,0.659523809524
DQ925466/VietNam,FH_2G_4/Florida,0.660714285714
DQ925466/VietNam,RF_160_1/Florida,0.661904761905
DQ925466/VietNam,Aa_14_4/Florida,0.658333333333
DQ925466/VietNam,FC_G1B_1/Florida,0.660714285714
DQ925466/VietNam,FC_G1B_2/Florida,0.663095238095
DQ925466/VietNam,CW_G5_2/Florida,0.660714285714
DQ925466/VietNam,CW_G66_3/Florida,0.665476190476
DQ925466/VietNam,FC_G4B_2/Florida,0.665476190476
DQ925466/VietNam,CW_G66_4/Florida,0.663056558363
DQ925466/VietNam,PB_H3_5/Florida,0.659523809524
DQ925466/VietNam,CW_2G_2/Florida,0.661904761905
DQ925466/VietNam,CW_H2_5/Florida,0.663095238095
HQ207541/India,HQ207530/India,0.711974110032
HQ207541/India,HQ207531/India,0.712121212121
HQ207541/India,CW_G4_1/Florida,0.57683982684
HQ207541/India,WX_Fl1/Florida,0.581168831169
HQ207541/India,PJ_G2_2/Florida,0.580086580087
HQ207541/India,FC_3B_1/Florida,0.580086580087
HQ207541/India,MM_G2-1/Florida,0.580086580087
HQ207541/India,MM_1_5/Florida,0.581168831169
HQ207541/India,El_G2_3/Florida,0.581168831169
HQ207541/India,El_1_2/Florida,0.582251082251
HQ207541/India,El_1_1/Florida,0.582251082251
HQ207541/India,El_G2_2/Florida,0.582251082251
HQ207541/India,FH_G2_5/Florida,0.585497835498
HQ207541/India,FH_2G_3/Florida,0.585497835498
HQ207541/India,PJ_4G_4/Florida,0.560606060606
HQ207541/India,Aa_1_4/Florida,0.583333333333
HQ207541/India,Aa_1_1/Florida,0.583333333333
HQ207541/India,Aa_2_1/Florida,0.584415584416
HQ207541/India,CW_2/Florida,0.584415584416
HQ207541/India,Aa_G1_3/Florida,0.584415584416
HQ207541/India,PB_G4_3/Florida,0.580086580087
HQ207541/India,PB_G4_1/Florida,0.581168831169
HQ207541/India,FC_4B_1/Florida,0.585497835498
HQ207541/India,CW_G_4_4/Florida,0.58658008658
HQ207541/India,CW_G5_5/Florida,0.585497835498
HQ207541/India,KJ786965/India,0.707659115426
HQ207541/India,AF169832/Taiwan,0.71736785329
HQ207541/India,KT026108/India,0.713052858684
HQ207541/India,LC114514/Japan,0.705627705628
HQ207541/India,LC114500/Japan,0.705555555556
HQ207541/India,LC114507/Japan,0.711711711712
HQ207541/India,AJ298036/Japan,0.715210355987
HQ207541/India,DQ925465/VietNam,0.699029126214
HQ207541/India,LC114502/Japan,0.709172259508
HQ207541/India,LC114499/Japan,0.71029082774
HQ207541/India,LC114494/Japan,0.710884353741
HQ207541/India,LC114509/Japan,0.702380952381
HQ207541/India,LC114508/Japan,0.707792207792
HQ207541/India,Aa_2/Florida,0.57683982684
HQ207541/India,Aa_1/Florida,0.573593073593
HQ207541/India,CJr_G2_4/Florida,0.575757575758
HQ207541/India,CJr_G2_3/Florida,0.57683982684
HQ207541/India,AF048981/Florida,0.705501618123
HQ207541/India,PJ_G4_2/Florida,0.580086580087
HQ207541/India,PJ_G4_1/Florida,0.577922077922
HQ207541/India,AJ298035/Japan,0.678532901834
HQ207541/India,LC114496/Japan,0.71201814059
HQ207541/India,JN692173/China,0.691558441558
HQ207541/India,EF199550/China,0.690399137001
HQ207541/India,DMU08124/Florida,0.710895361381
HQ207541/India,LC114512/Japan,0.70670995671
HQ207541/India,AF511485/Taiwan,0.711974110032
HQ207541/India,KT372699/Taiwan,0.711974110032
HQ207541/India,CJr_G1_4/Florida,0.577922077922
HQ207541/India,CJr_G1_3/Florida,0.580086580087
HQ207541/India,Aa_G2_4/Florida,0.579004329004
HQ207541/India,PB_H4_2/Florida,0.574675324675
HQ207541/India,CW_2H_1/Florida,0.582251082251
HQ207541/India,CW_2H_2/Florida,0.582251082251
HQ207541/India,CW_G3_3/Florida,0.581168831169
HQ207541/India,FH_2H_3/Florida,0.581168831169
HQ207541/India,CW_H4_2/Florida,0.57683982684
HQ207541/India,PB_2G_3/Florida,0.579004329004
HQ207541/India,CW_H4_3/Florida,0.57683982684
HQ207541/India,PB_2H_1/Florida,0.579004329004
HQ207541/India,AJ298034/China,0.707659115426
HQ207541/India,DMU00122/Florida,0.702265372168
HQ207541/India,PB_H1_1/Florida,0.585858585859
HQ207541/India,AJ298033/China,0.706580366775
HQ207541/India,LC114515/Japan,0.713203463203
HQ207541/India,LC114501/Japan,0.70670995671
HQ207541/India,LC114511/Japan,0.709956709957
HQ207541/India,HQ207529/India,0.715210355987
HQ207541/India,FJ160764/India,0.727076591154
HQ207541/India,Aa_G1_1/Florida,0.588815789474
HQ207541/India,MM_G2_3/Florida,0.586319218241
HQ207541/India,PB_G2_4/Florida,0.596966413868
HQ207541/India,FH_G2_2/Florida,0.591991341991
HQ207541/India,PB_G2_2/Florida,0.591991341991
HQ207541/India,PB_G1_1/Florida,0.595238095238
HQ207541/India,FC_G4B_3/Florida,0.595882990249
HQ207541/India,FH_2G_4/Florida,0.597402597403
HQ207541/India,RF_160_1/Florida,0.59632034632
HQ207541/India,Aa_14_4/Florida,0.599567099567
HQ207541/India,FC_G1B_1/Florida,0.594155844156
HQ207541/India,FC_G1B_2/Florida,0.59632034632
HQ207541/India,CW_G5_2/Florida,0.594155844156
HQ207541/India,CW_G66_3/Florida,0.59632034632
HQ207541/India,FC_G4B_2/Florida,0.595238095238
HQ207541/India,CW_G66_4/Florida,0.594535519126
HQ207541/India,PB_H3_5/Florida,0.591991341991
HQ207541/India,CW_2G_2/Florida,0.589826839827
HQ207541/India,CW_H2_5/Florida,0.588744588745
HQ207530/India,HQ207531/India,0.875541125541
HQ207530/India,CW_G4_1/Florida,0.672077922078
HQ207530/India,WX_Fl1/Florida,0.676406926407
HQ207530/India,PJ_G2_2/Florida,0.672077922078
HQ207530/India,FC_3B_1/Florida,0.668831168831
HQ207530/India,MM_G2-1/Florida,0.668831168831
HQ207530/India,MM_1_5/Florida,0.669913419913
HQ207530/India,El_G2_3/Florida,0.670995670996
HQ207530/India,El_1_2/Florida,0.672077922078
HQ207530/India,El_1_1/Florida,0.672077922078
HQ207530/India,El_G2_2/Florida,0.672077922078
HQ207530/India,FH_G2_5/Florida,0.67316017316
HQ207530/India,FH_2G_3/Florida,0.672077922078
HQ207530/India,PJ_4G_4/Florida,0.646103896104
HQ207530/India,Aa_1_4/Florida,0.669913419913
HQ207530/India,Aa_1_1/Florida,0.668831168831
HQ207530/India,Aa_2_1/Florida,0.670995670996
HQ207530/India,CW_2/Florida,0.670995670996
HQ207530/India,Aa_G1_3/Florida,0.670995670996
HQ207530/India,PB_G4_3/Florida,0.675324675325
HQ207530/India,PB_G4_1/Florida,0.675324675325
HQ207530/India,FC_4B_1/Florida,0.676406926407
HQ207530/India,CW_G_4_4/Florida,0.681818181818
HQ207530/India,CW_G5_5/Florida,0.679653679654
HQ207530/India,KJ786965/India,0.867313915858
HQ207530/India,AF169832/Taiwan,0.859762675297
HQ207530/India,KT026108/India,0.892125134844
HQ207530/India,LC114514/Japan,0.867965367965
HQ207530/India,LC114500/Japan,0.846666666667
HQ207530/India,LC114507/Japan,0.85472972973
HQ207530/India,AJ298036/Japan,0.870550161812
HQ207530/India,DQ925465/VietNam,0.847896440129
HQ207530/India,LC114502/Japan,0.848993288591
HQ207530/India,LC114499/Japan,0.843400447427
HQ207530/India,LC114494/Japan,0.844671201814
HQ207530/India,LC114509/Japan,0.862554112554
HQ207530/India,LC114508/Japan,0.871212121212
HQ207530/India,Aa_2/Florida,0.689393939394
HQ207530/India,Aa_1/Florida,0.690476190476
HQ207530/India,CJr_G2_4/Florida,0.692640692641
HQ207530/India,CJr_G2_3/Florida,0.693722943723
HQ207530/India,AF048981/Florida,0.878101402373
HQ207530/India,PJ_G4_2/Florida,0.695887445887
HQ207530/India,PJ_G4_1/Florida,0.694805194805
HQ207530/India,AJ298035/Japan,0.814455231931
HQ207530/India,LC114496/Japan,0.87641723356
HQ207530/India,JN692173/China,0.839826839827
HQ207530/India,EF199550/China,0.836030204962
HQ207530/India,DMU08124/Florida,0.877022653722
HQ207530/India,LC114512/Japan,0.873376623377
HQ207530/India,AF511485/Taiwan,0.872707659115
HQ207530/India,KT372699/Taiwan,0.871628910464
HQ207530/India,CJr_G1_4/Florida,0.692640692641
HQ207530/India,CJr_G1_3/Florida,0.692640692641
HQ207530/India,Aa_G2_4/Florida,0.692640692641
HQ207530/India,PB_H4_2/Florida,0.692640692641
HQ207530/India,CW_2H_1/Florida,0.689393939394
HQ207530/India,CW_2H_2/Florida,0.689393939394
HQ207530/India,CW_G3_3/Florida,0.691558441558
HQ207530/India,FH_2H_3/Florida,0.691558441558
HQ207530/India,CW_H4_2/Florida,0.688311688312
HQ207530/India,PB_2G_3/Florida,0.695887445887
HQ207530/India,CW_H4_3/Florida,0.690476190476
HQ207530/India,PB_2H_1/Florida,0.695887445887
HQ207530/India,AJ298034/China,0.873786407767
HQ207530/India,DMU00122/Florida,0.8619201726
HQ207530/India,PB_H1_1/Florida,0.686868686869
HQ207530/India,AJ298033/China,0.888888888889
HQ207530/India,LC114515/Japan,0.862554112554
HQ207530/India,LC114501/Japan,0.873376623377
HQ207530/India,LC114511/Japan,0.874458874459
HQ207530/India,HQ207529/India,0.879180151025
HQ207530/India,FJ160764/India,0.887810140237
HQ207530/India,Aa_G1_1/Florida,0.655701754386
HQ207530/India,MM_G2_3/Florida,0.677524429967
HQ207530/India,PB_G2_4/Florida,0.68255687974
HQ207530/India,FH_G2_2/Florida,0.683982683983
HQ207530/India,PB_G2_2/Florida,0.677489177489
HQ207530/India,PB_G1_1/Florida,0.680735930736
HQ207530/India,FC_G4B_3/Florida,0.684723726977
HQ207530/India,FH_2G_4/Florida,0.686147186147
HQ207530/India,RF_160_1/Florida,0.685064935065
HQ207530/India,Aa_14_4/Florida,0.6829004329
HQ207530/India,FC_G1B_1/Florida,0.6829004329
HQ207530/India,FC_G1B_2/Florida,0.685064935065
HQ207530/India,CW_G5_2/Florida,0.6829004329
HQ207530/India,CW_G66_3/Florida,0.685064935065
HQ207530/India,FC_G4B_2/Florida,0.685064935065
HQ207530/India,CW_G66_4/Florida,0.686338797814
HQ207530/India,PB_H3_5/Florida,0.6829004329
HQ207530/India,CW_2G_2/Florida,0.683982683983
HQ207530/India,CW_H2_5/Florida,0.6829004329
HQ207531/India,CW_G4_1/Florida,0.662323561346
HQ207531/India,WX_Fl1/Florida,0.664495114007
HQ207531/India,PJ_G2_2/Florida,0.661237785016
HQ207531/India,FC_3B_1/Florida,0.660152008686
HQ207531/India,MM_G2-1/Florida,0.660152008686
HQ207531/India,MM_1_5/Florida,0.660152008686
HQ207531/India,El_G2_3/Florida,0.661237785016
HQ207531/India,El_1_2/Florida,0.662323561346
HQ207531/India,El_1_1/Florida,0.662323561346
HQ207531/India,El_G2_2/Florida,0.662323561346
HQ207531/India,FH_G2_5/Florida,0.663409337676
HQ207531/India,FH_2G_3/Florida,0.662323561346
HQ207531/India,PJ_4G_4/Florida,0.642779587405
HQ207531/India,Aa_1_4/Florida,0.661237785016
HQ207531/India,Aa_1_1/Florida,0.660152008686
HQ207531/India,Aa_2_1/Florida,0.660152008686
HQ207531/India,CW_2/Florida,0.660152008686
HQ207531/India,Aa_G1_3/Florida,0.660152008686
HQ207531/India,PB_G4_3/Florida,0.664495114007
HQ207531/India,PB_G4_1/Florida,0.664495114007
HQ207531/India,FC_4B_1/Florida,0.667752442997
